"MONTH","CARRIER","ORIGIN","DEST","DEP_DELAY","ARR_DELAY",
1,"F9","STL","MCO",-5.00,1.00,
1,"F9","MKE","MIA",-5.00,-9.00,
1,"F9","MCO","DEN",10.00,7.00,
1,"F9","MCO","ISP",-2.00,-6.00,
1,"F9","MCO","CLE",73.00,58.00,
1,"F9","PVD","RSW",11.00,28.00,
1,"F9","CLE","TPA",166.00,158.00,
1,"F9","MCO","BNA",7.00,32.00,
1,"F9","ORD","MCO",-1.00,18.00,
1,"F9","MSP","TPA",-2.00,4.00,
1,"F9","MCO","ATL",123.00,119.00,
1,"F9","RDU","MCO",3.00,2.00,
1,"F9","MCO","GRR",0.00,42.00,
1,"F9","MIA","PVD",-2.00,-17.00,
1,"F9","PHX","MCO",-10.00,-30.00,
1,"F9","STL","MCO",14.00,8.00,
1,"F9","RSW","MSP",-1.00,-9.00,
1,"F9","TPA","CVG",12.00,5.00,
1,"F9","TPA","BUF",12.00,-8.00,
1,"F9","MCO","BUF",71.00,82.00,
1,"F9","MIA","ORD",7.00,11.00,
1,"F9","PHL","MIA",-5.00,-5.00,
1,"F9","MIA","TTN",2.00,22.00,
1,"F9","DTW","RSW",-5.00,-5.00,
1,"F9","MCO","CLE",20.00,6.00,
1,"F9","RSW","ISP",1.00,-39.00,
1,"F9","TPA","MCI",0.00,9.00,
1,"F9","CLE","RSW",52.00,43.00,
1,"F9","MIA","DTW",2.00,-11.00,
1,"F9","OMA","MCO",-9.00,-16.00,
1,"F9","TPA","CLE",185.00,158.00,
1,"F9","RSW","PVD",32.00,27.00,
1,"F9","ISP","PBI",-2.00,13.00,
1,"F9","MCO","PHL",32.00,26.00,
1,"F9","MCO","TTN",5.00,-3.00,
1,"F9","COS","TPA",1.00,-6.00,
1,"F9","BNA","RSW",27.00,19.00,
1,"F9","MCO","IAD",259.00,263.00,
1,"F9","CVG","MCO",9.00,-5.00,
1,"F9","MIA","ATL",0.00,-18.00,
1,"F9","ATL","MIA",-5.00,-14.00,
1,"F9","OKC","MCO",-3.00,-17.00,
1,"F9","MCO","MSP",422.00,431.00,
1,"F9","PVD","MIA",-8.00,1.00,
1,"F9","CLT","MCO",15.00,8.00,
1,"F9","RSW","MKE",-7.00,-14.00,
1,"F9","GRR","MCO",56.00,61.00,
1,"F9","PHL","TPA",2.00,1.00,
1,"F9","CLE","MCO",9.00,-1.00,
1,"F9","BUF","MCO",95.00,92.00,
1,"F9","TTN","PBI",33.00,26.00,
1,"F9","BUF","TPA",13.00,19.00,
1,"F9","MCO","OMA",-8.00,-7.00,
1,"F9","MSP","RSW",-1.00,-37.00,
1,"F9","RSW","CLE",37.00,30.00,
1,"F9","DEN","MCO",17.00,5.00,
1,"F9","MCO","TTN",11.00,-8.00,
1,"F9","PBI","ISP",26.00,16.00,
1,"F9","TPA","COS",-10.00,1.00,
1,"F9","MCI","TPA",6.00,-3.00,
1,"F9","PVD","MCO",16.00,34.00,
1,"F9","TTN","RSW",12.00,9.00,
1,"F9","ISP","TPA",20.00,18.00,
1,"F9","DTW","MIA",-5.00,5.00,
1,"F9","RSW","IND",29.00,15.00,
1,"F9","BNA","MCO",-6.00,1.00,
1,"F9","IAD","MCO",274.00,279.00,
1,"F9","MCO","SAN",-2.00,-6.00,
1,"F9","ORD","TPA",-9.00,8.00,
1,"F9","MCO","IND",210.00,202.00,
1,"F9","TPA","PHL",2.00,-21.00,
1,"F9","CLE","MCO",-3.00,11.00,
1,"F9","TPA","MKE",25.00,15.00,
1,"F9","STL","TPA",29.00,18.00,
1,"F9","PBI","TTN",27.00,13.00,
1,"F9","COS","MCO",3.00,27.00,
1,"F9","MCO","MKE",340.00,329.00,
1,"F9","MIA","LGA",6.00,-8.00,
1,"F9","DEN","MIA",-6.00,-19.00,
1,"F9","RSW","CVG",-8.00,-19.00,
1,"F9","MCO","ISP",147.00,138.00,
1,"F9","TPA","ORD",13.00,11.00,
1,"F9","MCO","DEN",17.00,16.00,
1,"F9","TTN","MCO",-3.00,-1.00,
1,"F9","MSP","MCO",428.00,427.00,
1,"F9","ISP","MCO",23.00,21.00,
1,"F9","MCO","CMH",232.00,226.00,
1,"F9","MIA","MKE",5.00,-4.00,
1,"F9","TPA","MSP",22.00,67.00,
1,"F9","RSW","TTN",11.00,-10.00,
1,"F9","MCO","SFO",76.00,115.00,
1,"F9","MKE","RSW",16.00,-10.00,
1,"F9","IND","MCO",196.00,216.00,
1,"F9","MCO","STL",3.00,-2.00,
1,"F9","ATL","MCO",93.00,80.00,
1,"F9","MCO","CVG",-3.00,-16.00,
1,"F9","PHL","MCO",322.00,310.00,
1,"F9","MSY","MCO",11.00,37.00,
1,"F9","TPA","LAS",5.00,11.00,
1,"F9","RSW","BNA",,,
1,"F9","TPA","ISP",,,
1,"F9","MCO","PHL",,,
1,"F9","MCO","PVD",,,
1,"F9","MIA","ISP",,,
1,"F9","IND","RSW",,,
1,"F9","RSW","ORD",147.00,189.00,
1,"F9","MSY","MCO",73.00,70.00,
1,"F9","LAS","TPA",-6.00,-36.00,
1,"F9","MIA","DEN",-2.00,-11.00,
1,"F9","SAN","MCO",-11.00,-41.00,
1,"F9","SJU","MCO",-4.00,-15.00,
1,"F9","DEN","MCO",3.00,-19.00,
1,"F9","LAX","MCO",-1.00,-6.00,
1,"F9","DEN","TPA",125.00,138.00,
1,"F9","SFO","MCO",2.00,6.00,
1,"F9","LAS","MIA",-2.00,-30.00,
1,"F9","LAS","MCO",32.00,10.00,
1,"F9","MCO","MSY",14.00,10.00,
1,"F9","TPA","BNA",13.00,11.00,
1,"F9","CLE","TPA",-1.00,-25.00,
1,"F9","MCO","CVG",8.00,-2.00,
1,"F9","TTN","MCO",-5.00,5.00,
1,"F9","MCO","PHL",21.00,10.00,
1,"F9","CVG","RSW",-8.00,-22.00,
1,"F9","CVG","MIA",-3.00,-24.00,
1,"F9","MIA","LAS",-4.00,-25.00,
1,"F9","MCO","TYS",-3.00,4.00,
1,"F9","MCO","LAS",70.00,59.00,
1,"F9","ORD","MIA",-8.00,-14.00,
1,"F9","TPA","DEN",81.00,79.00,
1,"F9","MCO","DSM",67.00,64.00,
1,"F9","RSW","BUF",-1.00,-7.00,
1,"F9","MCO","MSP",-1.00,7.00,
1,"F9","MCO","ATL",26.00,15.00,
1,"F9","MKE","MIA",-4.00,-12.00,
1,"F9","MCO","COS",87.00,103.00,
1,"F9","PHL","PBI",7.00,42.00,
1,"F9","MKE","TPA",-5.00,-23.00,
1,"F9","ORD","MCO",-10.00,-29.00,
1,"F9","MCO","CLE",58.00,50.00,
1,"F9","MCO","CLT",79.00,89.00,
1,"F9","STL","MCO",45.00,25.00,
1,"F9","TYS","MCO",-8.00,-13.00,
1,"F9","CVG","MCO",11.00,-14.00,
1,"F9","MSP","TPA",-2.00,-27.00,
1,"F9","MCO","DEN",31.00,33.00,
1,"F9","MCO","IAD",13.00,9.00,
1,"F9","MCO","DTW",-2.00,-26.00,
1,"F9","TPA","CLE",-4.00,-6.00,
1,"F9","CLE","MIA",-3.00,-9.00,
1,"F9","MCO","BUF",-2.00,-4.00,
1,"F9","PHX","MCO",-3.00,-33.00,
1,"F9","MCO","IND",37.00,44.00,
1,"F9","MIA","CVG",-6.00,-1.00,
1,"F9","RSW","GRR",-1.00,-6.00,
1,"F9","PHL","RSW",41.00,39.00,
1,"F9","PBI","PHL",39.00,28.00,
1,"F9","TPA","IND",-15.00,-2.00,
1,"F9","BUF","RSW",1.00,16.00,
1,"F9","CLE","RSW",45.00,51.00,
1,"F9","MCO","PIT",-5.00,14.00,
1,"F9","MSP","MCO",4.00,-29.00,
1,"F9","MIA","BUF",4.00,-8.00,
1,"F9","IAD","MCO",13.00,-9.00,
1,"F9","STL","RSW",-9.00,-20.00,
1,"F9","MCO","MKE",23.00,11.00,
1,"F9","TPA","CMH",-12.00,-1.00,
1,"F9","CMH","RSW",-3.00,13.00,
1,"F9","MSN","MCO",6.00,-9.00,
1,"F9","MCO","MEM",-2.00,1.00,
1,"F9","DTW","MCO",-5.00,-27.00,
1,"F9","MCI","RSW",-4.00,14.00,
1,"F9","COS","RSW",-9.00,26.00,
1,"F9","MIA","ORD",158.00,175.00,
1,"F9","BUF","MCO",11.00,28.00,
1,"F9","CVG","MCO",13.00,7.00,
1,"F9","ATL","MIA",-3.00,-12.00,
1,"F9","CLT","MCO",-3.00,-4.00,
1,"F9","IND","TPA",0.00,-18.00,
1,"F9","RSW","CMH",37.00,35.00,
1,"F9","RSW","MKE",-8.00,-17.00,
1,"F9","GRR","RSW",0.00,3.00,
1,"F9","DSM","MCO",8.00,4.00,
1,"F9","MIA","CLE",35.00,44.00,
1,"F9","MIA","ATL",63.00,65.00,
1,"F9","DEN","MCO",-3.00,-29.00,
1,"F9","CMH","TPA",-7.00,-26.00,
1,"F9","MCO","CID",-4.00,-25.00,
1,"F9","RSW","CLE",41.00,51.00,
1,"F9","PIT","MCO",19.00,36.00,
1,"F9","MCO","MSN",-3.00,-8.00,
1,"F9","RSW","STL",38.00,37.00,
1,"F9","RSW","PHL",-9.00,-22.00,
1,"F9","MEM","MCO",4.00,-1.00,
1,"F9","BUF","MIA",0.00,-29.00,
1,"F9","MCO","ORD",0.00,-4.00,
1,"F9","BNA","TPA",-9.00,-11.00,
1,"F9","MKE","MCO",10.00,8.00,
1,"F9","ORD","TPA",-6.00,-31.00,
1,"F9","MCO","SAN",-3.00,-21.00,
1,"F9","RSW","MCI",19.00,30.00,
1,"F9","TPA","MKE",-3.00,-4.00,
1,"F9","IND","MCO",0.00,-15.00,
1,"F9","RSW","COS",42.00,50.00,
1,"F9","RSW","CVG",11.00,-4.00,
1,"F9","CLE","MCO",56.00,43.00,
1,"F9","ORD","RSW",172.00,149.00,
1,"F9","MCO","LAX",-4.00,-4.00,
1,"F9","ATL","MCO",-3.00,-14.00,
1,"F9","MKE","RSW",-6.00,-30.00,
1,"F9","TPA","MSP",-2.00,-6.00,
1,"F9","MCO","DEN",13.00,5.00,
1,"F9","MCO","SFO",38.00,59.00,
1,"F9","DEN","MIA",11.00,-3.00,
1,"F9","MCO","PHL",16.00,-3.00,
1,"F9","PHL","MCO",-10.00,-31.00,
1,"F9","TPA","ORD",38.00,38.00,
1,"F9","COS","MCO",88.00,69.00,
1,"F9","MCO","STL",-2.00,8.00,
1,"F9","MIA","MKE",-5.00,4.00,
1,"F9","CID","MCO",-5.00,-47.00,
1,"F9","MCO","PHX",11.00,11.00,
1,"F9","TPA","LAS",-13.00,-14.00,
1,"F9","MCO","CVG",-4.00,-11.00,
1,"F9","MCO","SJU",2.00,-7.00,
1,"F9","MIA","PVD",,,
1,"F9","PVD","MIA",,,
1,"F9","TPA","PVD",,,
1,"F9","PVD","TPA",,,
1,"F9","TPA","PHL",,,
1,"F9","PHL","TPA",,,
1,"F9","TPA","TTN",,,
1,"F9","TTN","TPA",,,
1,"F9","TPA","ISP",,,
1,"F9","ISP","TPA",,,
1,"F9","MIA","LGA",,,
1,"F9","LGA","MIA",,,
1,"F9","PHL","MCO",,,
1,"F9","MCO","PHL",,,
1,"F9","PHL","MCO",,,
1,"F9","PVD","MCO",,,
1,"F9","MCO","PVD",,,
1,"F9","MCO","TTN",,,
1,"F9","TTN","MCO",,,
1,"F9","MCO","TTN",,,
1,"F9","MCO","ISP",,,
1,"F9","ISP","MCO",,,
1,"F9","MCO","ISP",,,
1,"F9","ISP","MCO",,,
1,"F9","ISP","PBI",,,
1,"F9","PBI","ISP",,,
1,"F9","RSW","ISP",,,
1,"F9","ISP","RSW",,,
1,"F9","PHL","MIA",,,
1,"F9","MIA","PHL",,,
1,"F9","ISP","MIA",,,
1,"F9","MIA","ISP",,,
1,"F9","TTN","RSW",,,
1,"F9","RSW","TTN",,,
1,"F9","MIA","DEN",-2.00,-6.00,
1,"F9","TPA","ISP",46.00,43.00,
1,"F9","ISP","MIA",79.00,56.00,
1,"F9","LAS","TPA",-8.00,-38.00,
1,"F9","PHL","MCO",183.00,154.00,
1,"F9","MCO","SJU",102.00,94.00,
1,"F9","LGA","MIA",29.00,9.00,
1,"F9","SAN","MCO",-4.00,-49.00,
1,"F9","DEN","TPA",2.00,-7.00,
1,"F9","SJU","MCO",-8.00,-24.00,
1,"F9","LAX","MCO",1.00,5.00,
1,"F9","DEN","MCO",-6.00,-30.00,
1,"F9","SFO","MCO",36.00,23.00,
1,"F9","LAS","MIA",-5.00,-19.00,
1,"F9","MCO","LAS",0.00,-11.00,
1,"F9","TPA","DEN",0.00,-8.00,
1,"F9","MCO","COS",8.00,-11.00,
1,"F9","PHL","MCO",-2.00,10.00,
1,"F9","MCO","OKC",9.00,15.00,
1,"F9","CLE","TPA",-9.00,-18.00,
1,"F9","MCO","PHL",15.00,-1.00,
1,"F9","MCO","CLT",-6.00,-9.00,
1,"F9","MCO","MSY",69.00,87.00,
1,"F9","MCO","RDU",-4.00,-12.00,
1,"F9","RSW","DTW",-4.00,-6.00,
1,"F9","TPA","STL",93.00,88.00,
1,"F9","CVG","RSW",8.00,3.00,
1,"F9","CVG","TPA",-8.00,-21.00,
1,"F9","MIA","LAS",27.00,15.00,
1,"F9","ORD","MIA",0.00,-19.00,
1,"F9","MIA","PHL",18.00,3.00,
1,"F9","MCO","MSP",-9.00,1.00,
1,"F9","MCO","ATL",20.00,4.00,
1,"F9","MKE","TPA",-7.00,2.00,
1,"F9","MCO","CLE",13.00,8.00,
1,"F9","LAS","MCO",160.00,145.00,
1,"F9","MCO","ISP",15.00,8.00,
1,"F9","STL","MCO",-3.00,-25.00,
1,"F9","MCO","DEN",29.00,18.00,
1,"F9","MSP","TPA",-1.00,-18.00,
1,"F9","MCO","BNA",-5.00,15.00,
1,"F9","MKE","MIA",-5.00,-13.00,
1,"F9","MCO","DTW",-1.00,-6.00,
1,"F9","MCO","IAD",0.00,2.00,
1,"F9","RDU","MCO",-2.00,-7.00,
1,"F9","MCO","CLE",-3.00,-3.00,
1,"F9","TPA","CLE",-6.00,-17.00,
1,"F9","PHX","MCO",-7.00,-34.00,
1,"F9","MIA","PVD",-3.00,1.00,
1,"F9","PHL","RSW",10.00,-5.00,
1,"F9","RSW","OMA",-4.00,-14.00,
1,"F9","ORD","MCO",143.00,123.00,
1,"F9","PHL","MIA",7.00,-11.00,
1,"F9","TPA","BUF",-4.00,-2.00,
1,"F9","DTW","RSW",-1.00,-18.00,
1,"F9","TPA","CVG",13.00,8.00,
1,"F9","MIA","ORD",6.00,3.00,
1,"F9","CLE","RSW",0.00,-4.00,
1,"F9","TPA","MCI",-4.00,-7.00,
1,"F9","MCO","BUF",89.00,144.00,
1,"F9","MCO","PHL",-5.00,-21.00,
1,"F9","ISP","PBI",10.00,3.00,
1,"F9","DTW","MCO",-5.00,-12.00,
1,"F9","OMA","MCO",-11.00,-21.00,
1,"F9","IAD","MCO",-5.00,-8.00,
1,"F9","MSP","MCO",-6.00,-21.00,
1,"F9","RSW","ISP",36.00,30.00,
1,"F9","RSW","BNA",0.00,-7.00,
1,"F9","RSW","PVD",76.00,57.00,
1,"F9","IND","RSW",-5.00,-9.00,
1,"F9","MIA","DTW",31.00,13.00,
1,"F9","BNA","RSW",-5.00,-16.00,
1,"F9","CLE","MCO",-2.00,-14.00,
1,"F9","COS","TPA",-4.00,-11.00,
1,"F9","MIA","ATL",-6.00,-29.00,
1,"F9","MCO","MKE",113.00,101.00,
1,"F9","MCO","TTN",19.00,12.00,
1,"F9","CVG","MCO",6.00,-8.00,
1,"F9","MCO","IND",-8.00,-22.00,
1,"F9","OKC","MCO",-13.00,-30.00,
1,"F9","ATL","MIA",-2.00,-9.00,
1,"F9","TTN","TPA",17.00,13.00,
1,"F9","CLT","MCO",6.00,8.00,
1,"F9","RSW","CLE",7.00,-1.00,
1,"F9","PHL","TPA",-1.00,3.00,
1,"F9","RSW","MKE",9.00,11.00,
1,"F9","BUF","TPA",14.00,33.00,
1,"F9","OMA","RSW",-3.00,-19.00,
1,"F9","PHL","MCO",-2.00,-2.00,
1,"F9","PVD","MIA",47.00,62.00,
1,"F9","MCO","CMH",-2.00,2.00,
1,"F9","MCO","GRR",-7.00,1.00,
1,"F9","MCI","TPA",-5.00,8.00,
1,"F9","PBI","ISP",23.00,16.00,
1,"F9","MCO","OMA",13.00,9.00,
1,"F9","MCO","TTN",7.00,-2.00,
1,"F9","BUF","MCO",157.00,167.00,
1,"F9","ISP","TPA",32.00,54.00,
1,"F9","TPA","COS",-3.00,-10.00,
1,"F9","RSW","IND",-14.00,-7.00,
1,"F9","MCO","ORD",-4.00,-8.00,
1,"F9","DTW","MIA",13.00,-12.00,
1,"F9","BNA","MCO",-9.00,-12.00,
1,"F9","IND","MCO",-13.00,-26.00,
1,"F9","PVD","MCO",62.00,68.00,
1,"F9","STL","TPA",-4.00,-1.00,
1,"F9","TTN","PBI",28.00,19.00,
1,"F9","MCO","LAX",15.00,9.00,
1,"F9","TPA","TTN",10.00,-1.00,
1,"F9","CLE","MCO",22.00,19.00,
1,"F9","MCO","SAN",-3.00,-11.00,
1,"F9","MKE","MCO",102.00,97.00,
1,"F9","MCO","ISP",89.00,74.00,
1,"F9","TPA","PHL",5.00,-8.00,
1,"F9","ORD","TPA",53.00,42.00,
1,"F9","TPA","MKE",40.00,36.00,
1,"F9","DEN","MIA",-4.00,-15.00,
1,"F9","COS","MCO",8.00,12.00,
1,"F9","RSW","CVG",-5.00,-23.00,
1,"F9","MCO","SFO",15.00,80.00,
1,"F9","CMH","MCO",0.00,31.00,
1,"F9","RSW","PHL",146.00,141.00,
1,"F9","MIA","ISP",47.00,15.00,
1,"F9","MCO","PVD",-5.00,-7.00,
1,"F9","TPA","ORD",32.00,22.00,
1,"F9","GRR","MCO",11.00,-12.00,
1,"F9","MIA","LGA",17.00,30.00,
1,"F9","ATL","MCO",24.00,11.00,
1,"F9","TPA","MSP",15.00,24.00,
1,"F9","MKE","RSW",27.00,8.00,
1,"F9","TTN","MCO",19.00,18.00,
1,"F9","ISP","MCO",28.00,25.00,
1,"F9","TPA","LAS",12.00,-21.00,
1,"F9","MIA","MKE",-6.00,-6.00,
1,"F9","MCO","CVG",-9.00,-30.00,
1,"F9","MCO","PHL",63.00,43.00,
1,"F9","MCO","STL",14.00,10.00,
1,"F9","MCO","PHX",-3.00,-15.00,
1,"F9","PBI","TTN",23.00,9.00,
1,"F9","MSY","MCO",40.00,26.00,
1,"F9","PVD","RSW",,,
1,"F9","TTN","MCO",,,
1,"F9","ISP","MCO",,,
1,"F9","ISP","RSW",,,
1,"F9","MCO","PHX",54.00,28.00,
1,"F9","MCO","PHL",178.00,165.00,
1,"F9","MIA","DEN",56.00,39.00,
1,"F9","MCO","SJU",86.00,77.00,
1,"F9","MKE","RSW",227.00,211.00,
1,"F9","LGA","MIA",89.00,48.00,
1,"F9","DEN","TPA",-1.00,-19.00,
1,"F9","SAN","MCO",4.00,-34.00,
1,"F9","LAS","TPA",261.00,228.00,
1,"F9","LAX","MCO",65.00,40.00,
1,"F9","SFO","MCO",-9.00,-36.00,
1,"F9","SJU","MCO",97.00,74.00,
1,"F9","MCO","MSY",3.00,-4.00,
1,"F9","LAS","MCO",2.00,-12.00,
1,"F9","LAS","MIA",-1.00,-12.00,
1,"F9","TPA","STL",-2.00,-2.00,
1,"F9","MCO","LAS",2.00,-2.00,
1,"F9","TPA","DEN",-2.00,-13.00,
1,"F9","TTN","MCO",-4.00,-12.00,
1,"F9","CLE","TPA",-6.00,-30.00,
1,"F9","MCO","CLT",-2.00,-19.00,
1,"F9","MCO","COS",45.00,27.00,
1,"F9","ISP","MCO",21.00,13.00,
1,"F9","MCO","OKC",65.00,45.00,
1,"F9","CVG","RSW",-10.00,-12.00,
1,"F9","TTN","MIA",-6.00,-9.00,
1,"F9","MIA","PHL",-3.00,-16.00,
1,"F9","RSW","DTW",-2.00,-16.00,
1,"F9","MCO","RDU",11.00,-1.00,
1,"F9","MIA","LAS",12.00,12.00,
1,"F9","MCO","PHL",69.00,46.00,
1,"F9","MCO","ATL",3.00,-10.00,
1,"F9","MCO","MSP",-3.00,-1.00,
1,"F9","ORD","MIA",11.00,-10.00,
1,"F9","MCO","ISP",-10.00,-18.00,
1,"F9","DEN","MCO",248.00,230.00,
1,"F9","PHL","MCO",35.00,98.00,
1,"F9","CVG","TPA",-6.00,16.00,
1,"F9","MCO","DEN",22.00,0.00,
1,"F9","STL","MCO",12.00,28.00,
1,"F9","MCO","BNA",21.00,15.00,
1,"F9","ISP","RSW",15.00,34.00,
1,"F9","MSP","TPA",2.00,1.00,
1,"F9","MKE","MIA",-7.00,-10.00,
1,"F9","MCO","IAD",-5.00,-20.00,
1,"F9","MKE","TPA",50.00,60.00,
1,"F9","MCO","DTW",24.00,8.00,
1,"F9","RDU","MCO",-3.00,-19.00,
1,"F9","MIA","PVD",-6.00,-26.00,
1,"F9","ORD","MCO",67.00,72.00,
1,"F9","TPA","CLE",-2.00,0.00,
1,"F9","PVD","RSW",161.00,166.00,
1,"F9","PHX","MCO",-2.00,-19.00,
1,"F9","MIA","TTN",-7.00,-19.00,
1,"F9","RSW","MSP",9.00,5.00,
1,"F9","MIA","ORD",-2.00,-8.00,
1,"F9","DTW","RSW",-7.00,-3.00,
1,"F9","PHL","RSW",49.00,41.00,
1,"F9","PHL","MIA",0.00,1.00,
1,"F9","MCO","CLE",76.00,74.00,
1,"F9","MCO","CLE",236.00,225.00,
1,"F9","TPA","BUF",14.00,21.00,
1,"F9","TPA","CVG",49.00,55.00,
1,"F9","TPA","MCI",3.00,15.00,
1,"F9","IAD","MCO",-9.00,-20.00,
1,"F9","OMA","MCO",-12.00,-36.00,
1,"F9","ISP","PBI",3.00,5.00,
1,"F9","MCO","PHL",23.00,6.00,
1,"F9","MSP","MCO",0.00,-17.00,
1,"F9","IND","RSW",-11.00,-30.00,
1,"F9","MIA","DTW",13.00,1.00,
1,"F9","RSW","BNA",52.00,40.00,
1,"F9","BNA","RSW",-7.00,36.00,
1,"F9","MCO","TTN",-3.00,-6.00,
1,"F9","MCO","MKE",93.00,85.00,
1,"F9","DTW","MCO",47.00,72.00,
1,"F9","RSW","ISP",119.00,117.00,
1,"F9","MIA","ATL",7.00,-20.00,
1,"F9","COS","TPA",0.00,8.00,
1,"F9","MCO","IND",-13.00,-18.00,
1,"F9","ATL","MIA",-6.00,-11.00,
1,"F9","CLT","MCO",-9.00,-7.00,
1,"F9","RSW","PVD",175.00,142.00,
1,"F9","CVG","MCO",57.00,65.00,
1,"F9","PVD","MIA",-8.00,14.00,
1,"F9","CLE","MCO",74.00,68.00,
1,"F9","PHL","TPA",1.00,-4.00,
1,"F9","OKC","MCO",38.00,27.00,
1,"F9","CLE","RSW",242.00,219.00,
1,"F9","BUF","TPA",27.00,24.00,
1,"F9","MCO","CMH",-1.00,1.00,
1,"F9","MCO","OMA",-1.00,-14.00,
1,"F9","PHL","MCO",10.00,26.00,
1,"F9","PBI","ISP",27.00,14.00,
1,"F9","MSP","RSW",15.00,23.00,
1,"F9","MCI","TPA",-1.00,-5.00,
1,"F9","TTN","PBI",100.00,86.00,
1,"F9","RSW","PHL",-8.00,-18.00,
1,"F9","MCO","TTN",29.00,21.00,
1,"F9","TPA","COS",-3.00,-12.00,
1,"F9","RSW","CLE",69.00,65.00,
1,"F9","DTW","MIA",3.00,-34.00,
1,"F9","TTN","RSW",9.00,5.00,
1,"F9","STL","TPA",-3.00,-11.00,
1,"F9","RSW","IND",36.00,35.00,
1,"F9","MCO","ISP",27.00,27.00,
1,"F9","ORD","TPA",-1.00,-14.00,
1,"F9","IND","MCO",-4.00,-14.00,
1,"F9","ISP","TPA",126.00,109.00,
1,"F9","MCO","ORD",59.00,59.00,
1,"F9","CLE","MCO",23.00,29.00,
1,"F9","MCO","GRR",112.00,121.00,
1,"F9","MKE","MCO",92.00,79.00,
1,"F9","TPA","MKE",22.00,14.00,
1,"F9","BNA","MCO",46.00,60.00,
1,"F9","MCO","SAN",-3.00,-12.00,
1,"F9","TPA","PHL",-7.00,-13.00,
1,"F9","CMH","MCO",-4.00,2.00,
1,"F9","RSW","MKE",233.00,221.00,
1,"F9","MIA","ISP",0.00,-7.00,
1,"F9","MCO","SFO",-3.00,14.00,
1,"F9","PVD","MCO",152.00,168.00,
1,"F9","MCO","LAX",85.00,83.00,
1,"F9","DEN","MIA",46.00,37.00,
1,"F9","ATL","MCO",2.00,-5.00,
1,"F9","COS","MCO",66.00,56.00,
1,"F9","RSW","CVG",16.00,0.00,
1,"F9","PBI","TTN",88.00,84.00,
1,"F9","MCO","PVD",24.00,17.00,
1,"F9","ISP","MCO",26.00,18.00,
1,"F9","TTN","MCO",28.00,30.00,
1,"F9","PHL","MCO",-1.00,-6.00,
1,"F9","TPA","MSP",24.00,38.00,
1,"F9","TPA","LAS",-7.00,-24.00,
1,"F9","MIA","MKE",0.00,-10.00,
1,"F9","TPA","ORD",85.00,64.00,
1,"F9","MCO","CVG",-6.00,-20.00,
1,"F9","MSY","MCO",-17.00,-10.00,
1,"F9","MCO","STL",23.00,24.00,
1,"F9","MIA","LGA",106.00,88.00,
1,"F9","RSW","TTN",17.00,4.00,
1,"F9","GRR","MCO",107.00,131.00,
1,"F9","TPA","ISP",-7.00,-4.00,
1,"F9","ISP","MIA",44.00,22.00,
1,"F9","BUF","MCO",,,
1,"F9","MCO","BUF",,,
1,"F9","MCO","SJU",40.00,30.00,
1,"F9","MCO","ISP",315.00,354.00,
1,"F9","MCO","STL",133.00,113.00,
1,"F9","LAS","TPA",-7.00,-27.00,
1,"F9","RSW","TTN",146.00,142.00,
1,"F9","MCO","SFO",299.00,290.00,
1,"F9","SJU","MCO",1254.00,1253.00,
1,"F9","TPA","PHL",317.00,300.00,
1,"F9","MIA","DEN",104.00,87.00,
1,"F9","TPA","ORD",291.00,259.00,
1,"F9","LGA","MIA",194.00,167.00,
1,"F9","DEN","TPA",14.00,10.00,
1,"F9","LAX","MCO",14.00,16.00,
1,"F9","MCO","CVG",404.00,389.00,
1,"F9","DEN","MCO",-2.00,-14.00,
1,"F9","LAS","MCO",-7.00,-26.00,
1,"F9","MCO","MSY",0.00,-4.00,
1,"F9","TPA","BNA",-5.00,4.00,
1,"F9","MCO","LAS",-1.00,-9.00,
1,"F9","TPA","DEN",8.00,-15.00,
1,"F9","MCO","COS",-6.00,-18.00,
1,"F9","MCO","PHL",-6.00,-22.00,
1,"F9","CLE","TPA",-2.00,-40.00,
1,"F9","TTN","MCO",9.00,3.00,
1,"F9","ISP","MCO",21.00,4.00,
1,"F9","LAS","MIA",79.00,48.00,
1,"F9","MCO","DSM",50.00,45.00,
1,"F9","MCO","CLT",-3.00,-10.00,
1,"F9","CVG","MIA",-6.00,-20.00,
1,"F9","PHL","PBI",10.00,-21.00,
1,"F9","MIA","LAS",-1.00,0.00,
1,"F9","PHL","MCO",84.00,65.00,
1,"F9","MCO","ATL",-8.00,-21.00,
1,"F9","MCO","TYS",3.00,8.00,
1,"F9","ORD","MIA",-1.00,-1.00,
1,"F9","MCO","GRR",-3.00,16.00,
1,"F9","MCO","MSP",6.00,2.00,
1,"F9","CVG","RSW",51.00,24.00,
1,"F9","PVD","TPA",14.00,-13.00,
1,"F9","MIA","PHL",34.00,13.00,
1,"F9","MCO","CLE",9.00,8.00,
1,"F9","MKE","MIA",-8.00,-28.00,
1,"F9","RSW","BUF",9.00,6.00,
1,"F9","MCO","ISP",-1.00,1.00,
1,"F9","SFO","MCO",265.00,228.00,
1,"F9","MSP","TPA",0.00,23.00,
1,"F9","STL","MCO",-1.00,-13.00,
1,"F9","MCO","IAD",-9.00,-4.00,
1,"F9","ISP","RSW",35.00,62.00,
1,"F9","ORD","MCO",52.00,29.00,
1,"F9","MCO","IND",-5.00,-19.00,
1,"F9","TYS","MCO",-3.00,-3.00,
